% # iter+eval+sigma+0+fitness+xbest, seed=598015, Thu Nov 26 13:43:47 2015
1 120 0.692277364621 0 648658.514722 -0.0234149426495 0.0324329257361
35 4200 0.126289580242 0 2.68244225082e-06 1.34122112541e-13 5.18253933164e-14
2 240 0.653057704247 0 388998.503186 0.0194499251593 0.00514629634702
3 360 0.576229649327 0 441777.873799 0.0220888936899 0.00134046443781
4 480 0.614761132414 0 86614.9978182 -0.00433074989091 0.00157731433952
5 600 0.56797252743 0 88532.7890586 0.00228782818343 0.00442663945293
6 720 0.611241191555 0 58405.6926228 0.000234494587979 -0.00292028463114
7 840 0.55179418455 0 32258.2300945 0.00113355114549 -0.00161291150473
8 960 0.536988826187 0 9951.66449276 0.000155691026729 0.000497583224638
9 1080 0.47460231702 0 3019.68684362 2.79733221156e-05 -0.000150984342181
10 1200 0.434203918611 0 1738.45428983 6.54774600525e-05 -8.69227144916e-05
11 1320 0.41511114561 0 1641.07000196 7.1398169728e-05 8.20535000978e-05
12 1440 0.369274219068 0 38.575600219 -3.06853819071e-07 1.92878001095e-06
13 1560 0.337627451769 0 260.668232996 1.30334116498e-05 8.78268466509e-06
14 1680 0.307134295224 0 84.0923008297 3.30328876171e-06 4.20461504149e-06
15 1800 0.269855149528 0 105.31408006 -5.26570400301e-06 -4.10891905328e-06
16 1920 0.237842997959 0 18.1284012429 9.06420062144e-07 1.75973290767e-07
17 2040 0.240695720774 0 10.8705588798 -5.43527943988e-07 3.97638221626e-07
18 2160 0.23087956712 0 6.67516197274 -3.33758098637e-07 -2.42590588102e-07
19 2280 0.217554022017 0 0.441061769009 -2.07378807665e-08 2.20530884505e-08
20 2400 0.193065897908 0 0.298847511942 1.49423755971e-08 7.4660237564e-09
21 2520 0.179602896161 0 0.563516168077 9.90511826275e-09 -2.81758084039e-08
22 2640 0.191120711987 0 0.12798292962 6.39914648098e-09 -5.46550074483e-09
23 2760 0.184343415609 0 0.165028222039 -8.25141110197e-09 3.04670866795e-09
24 2880 0.182451150367 0 0.0461118822865 4.77946352601e-10 -2.30559411433e-09
25 3000 0.161498526378 0 0.0323609919998 -1.61804959999e-09 1.63055346636e-10
26 3120 0.147507799498 0 0.00559280008147 -2.37291046032e-10 -2.79640004073e-10
27 3240 0.141836700178 0 0.00353419635161 1.7670981758e-10 -5.48896061445e-11
28 3360 0.129837574065 0 0.00460734971077 9.21682961251e-11 2.30367485538e-10
29 3480 0.120276677373 0 0.000958580978111 4.79290489055e-11 2.75749397131e-11
30 3600 0.109678224862 0 0.000551184910148 4.80086619274e-12 2.75592455074e-11
31 3720 0.104327127714 0 0.000343513671034 9.03421084859e-12 -1.71756835517e-11
32 3840 0.0949604158693 0 0.000127099296951 6.35496484754e-12 -3.3251732561e-12
33 3960 0.0859277487884 0 6.91623753832e-05 2.38647695926e-12 -3.45811876916e-12
34 4080 0.0859595699968 0 1.0379430194e-05 -4.84292011983e-13 -5.18971509702e-13
