%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=688273, Fri Nov 27 13:46:08 2015
1 150 0.351887729198 1.0000400008 1.0 1.0 1.00001000005 1.0000200002 1.00003000045 1.0000400008
2 300 0.382270626635 1.26542253957 0.469480170981 0.469480170981 0.588494011632 0.622849290717 0.956882667629 1.26542253957
3 450 0.385881762266 1.27354772866 0.298096094088 0.298096094088 0.34846988849 0.46129620921 0.731206854041 1.27354772866
4 600 0.414724055844 0.961741246113 0.21598847499 0.21598847499 0.265470427519 0.340989322744 0.445268774167 0.961741246113
5 750 0.450427942871 0.724597643632 0.153305601151 0.153305601151 0.20259519352 0.21778693902 0.424384097721 0.724597643632
6 900 0.464334098319 0.717663622613 0.100206492904 0.100206492904 0.14848973356 0.156035916408 0.288528945735 0.717663622613
7 1050 0.5267769366 0.595845053997 0.0857004582711 0.0857004582711 0.0986086861854 0.118743854283 0.191646140943 0.595845053997
8 1200 0.646061343201 0.460408468439 0.0614119890307 0.0614119890307 0.0681252187275 0.0851955650637 0.128318790178 0.460408468439
9 1350 0.875916973644 0.342543902243 0.0403036837536 0.0403036837536 0.0478760414431 0.0646997690974 0.0874813970628 0.342543902243
10 1500 1.01140154742 0.310421254424 0.0310684673401 0.0310684673401 0.0398708158626 0.0469066169534 0.0641663043196 0.310421254424
11 1650 1.40196194136 0.173103462725 0.0217465999206 0.0217465999206 0.0298194299532 0.0375008150437 0.0486435540666 0.173103462725
12 1800 1.61109253415 0.181233532449 0.0158240232947 0.0158240232947 0.0214038292559 0.0241944076388 0.030107756094 0.181233532449
13 1950 2.16986109978 0.109576019445 0.0112884534882 0.0112884534882 0.0140032060598 0.0178275478502 0.0215736603798 0.109576019445
14 2100 2.84569582715 0.0973165015146 0.00730335002409 0.00730335002409 0.00994593767324 0.0132007432702 0.016942046781 0.0973165015146
15 2250 3.52938839587 0.0758389137761 0.00523122613615 0.00523122613615 0.00836218700667 0.00965797275049 0.0123805728857 0.0758389137761
16 2400 4.44218625287 0.0518060930221 0.00370224987746 0.00370224987746 0.00560494096894 0.00633314602222 0.00968271421048 0.0518060930221
17 2550 5.66511367752 0.0395638927009 0.00328161951623 0.00328161951623 0.00361095956422 0.0039973192432 0.00686497608434 0.0395638927009
18 2700 6.71032045046 0.0316747608316 0.00198627898391 0.00198627898391 0.00259206708942 0.00291332529974 0.0051225994043 0.0316747608316
19 2850 7.8728094962 0.021522104964 0.00136170145763 0.00136170145763 0.00167241770825 0.00212773750033 0.00357601210259 0.021522104964
20 3000 10.7799885516 0.0151117098605 0.000971532785451 0.000971532785451 0.00109472409887 0.00159726824447 0.00236027123269 0.0151117098605
21 3150 13.8329630526 0.0137654736562 0.000728342747307 0.000728342747307 0.000818405448868 0.00118632730341 0.00144546004014 0.0137654736562
22 3300 18.579514206 0.0107428249445 0.000465381224619 0.000465381224619 0.000587323025593 0.000806188910483 0.00118118268737 0.0107428249445
23 3450 22.4414786409 0.0077148056808 0.000353938351905 0.000353938351905 0.000453406829195 0.000555289394789 0.000760364491674 0.0077148056808
24 3600 28.8492379768 0.00636104257705 0.000264100862488 0.000264100862488 0.000319113533269 0.000445477068343 0.000557715884173 0.00636104257705
25 3750 37.7751477651 0.00540884074439 0.000158067986776 0.000158067986776 0.000231487697326 0.000341150774922 0.000426742209736 0.00540884074439
26 3900 42.6107371032 0.00426218596854 0.000121411938578 0.000121411938578 0.000149030513358 0.000231005197913 0.000321418992249 0.00426218596854
27 4050 51.882173947 0.00304664345496 8.94222009135e-05 8.94222009135e-05 0.000108831848727 0.000144480847174 0.000225038461143 0.00304664345496
28 4200 61.9585426401 0.00261947339308 6.34273855979e-05 6.34273855979e-05 8.02602079618e-05 0.000119901644807 0.000147117424959 0.00261947339308
29 4350 78.4518828677 0.00206319864669 4.35775798313e-05 4.35775798313e-05 5.33662240585e-05 8.29103169192e-05 0.000109680925316 0.00206319864669
30 4500 91.7578503397 0.00172770236623 3.14365095334e-05 3.14365095334e-05 3.22186455984e-05 5.39816545599e-05 8.12823991431e-05 0.00172770236623
31 4650 108.932894117 0.00118000082125 2.118657166e-05 2.118657166e-05 2.82857510617e-05 3.42296440674e-05 5.76999443882e-05 0.00118000082125
32 4800 118.176568646 0.000940700290156 1.48838312867e-05 1.48838312867e-05 1.94071327919e-05 2.37445973114e-05 3.38058904949e-05 0.000940700290156
33 4950 118.136014686 0.000636381734775 1.07594046573e-05 1.07594046573e-05 1.30013285987e-05 1.60123366133e-05 2.66874611965e-05 0.000636381734775
34 5100 111.304217408 0.000431670605109 6.45549467509e-06 6.45549467509e-06 8.29579633547e-06 1.07997574494e-05 1.47432497885e-05 0.000431670605109
35 5250 108.623194257 0.000251071439875 4.34639113858e-06 4.34639113858e-06 4.98310691444e-06 7.09778511334e-06 1.02115843239e-05 0.000251071439875
36 5400 113.387237336 0.000167674485771 3.12231679038e-06 3.12231679038e-06 3.27134976264e-06 3.961400883e-06 5.87086327422e-06 0.000167674485771
37 5550 113.550128436 0.00010797426584 1.60846515636e-06 1.60846515636e-06 2.10028122728e-06 3.04782766602e-06 3.85275561789e-06 0.00010797426584
38 5700 108.431748081 6.27124049925e-05 1.13547781509e-06 1.13547781509e-06 1.37712246126e-06 1.80341667791e-06 2.9157437007e-06 6.27124049925e-05
39 5850 102.172235291 4.34222418442e-05 7.74863710369e-07 7.74863710369e-07 8.70871279223e-07 1.18798090841e-06 1.7115771916e-06 4.34222418442e-05
