%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=915130, Tue Dec 22 13:26:06 2015
1 20 0.390439086681 1.00002500031 1.0 1.0 1.00002500031
2 40 0.734440209261 1.23593624153 0.746833589167 0.746833589167 1.23593624153
3 60 1.53655114442 1.52083805126 0.693169496778 0.693169496778 1.52083805126
4 80 1.73935772003 1.74111956075 0.71038829117 0.71038829117 1.74111956075
5 100 1.64639616296 2.32696135327 0.794354299719 0.794354299719 2.32696135327
6 120 2.61432725314 2.60995215169 0.881976262506 0.881976262506 2.60995215169
7 140 3.47054126346 2.9484122864 0.768504153872 0.768504153872 2.9484122864
8 160 5.22975461532 2.07768419085 0.844562928628 0.844562928628 2.07768419085
9 180 6.61206961744 3.058016195 0.906373604255 0.906373604255 3.058016195
10 200 6.72345141915 3.12573896885 0.821855912441 0.821855912441 3.12573896885
11 220 5.50436902993 2.92023736558 0.789836274195 0.789836274195 2.92023736558
12 240 4.56406825876 2.66486619928 0.629651787705 0.629651787705 2.66486619928
13 260 3.8421933167 2.73027384336 0.642402673768 0.642402673768 2.73027384336
14 280 5.29294008897 3.05899352534 0.646736185365 0.646736185365 3.05899352534
15 300 4.60271817639 3.96284589426 0.594397080902 0.594397080902 3.96284589426
16 320 3.92194029055 3.19278434492 0.561891494559 0.561891494559 3.19278434492
17 340 3.24016422172 2.47545348215 0.519934764751 0.519934764751 2.47545348215
18 360 3.84758827825 2.23585027276 0.525916568677 0.525916568677 2.23585027276
19 380 5.16591526584 2.28759863452 0.563507728432 0.563507728432 2.28759863452
20 400 4.26528114431 2.13566299696 0.586641087744 0.586641087744 2.13566299696
21 420 3.26106835719 1.96409977443 0.459156973847 0.459156973847 1.96409977443
22 440 3.20517198006 1.49999394451 0.373762742416 0.373762742416 1.49999394451
23 460 3.88294889034 1.22339225156 0.334298103935 0.334298103935 1.22339225156
24 480 3.99325269175 0.909017333479 0.356430294792 0.356430294792 0.909017333479
25 500 3.81505910074 0.616522006174 0.364794337915 0.364794337915 0.616522006174
26 520 3.51635943679 0.478089530815 0.306192302127 0.306192302127 0.478089530815
27 540 3.68522399608 0.406039915694 0.239473517114 0.239473517114 0.406039915694
28 560 3.46062085033 0.399832197415 0.175932520909 0.175932520909 0.399832197415
29 580 3.08555867737 0.290555003335 0.154970316785 0.154970316785 0.290555003335
30 600 3.32216458722 0.247895228083 0.133235931572 0.133235931572 0.247895228083
31 620 2.83710100193 0.226713899479 0.108408797372 0.108408797372 0.226713899479
32 640 2.63088336616 0.169023295401 0.0863187748628 0.0863187748628 0.169023295401
33 660 2.02835820853 0.122373534576 0.0706541796584 0.0706541796584 0.122373534576
34 680 1.52042095964 0.0851147201647 0.0572991061467 0.0572991061467 0.0851147201647
35 700 1.32292546566 0.0593919983606 0.0418945457178 0.0418945457178 0.0593919983606
36 720 1.04654649764 0.043806646241 0.0344342785005 0.0344342785005 0.043806646241
37 740 0.882449913673 0.0344061986972 0.0239355098537 0.0239355098537 0.0344061986972
38 760 0.713580158243 0.025970824399 0.0171334326029 0.0171334326029 0.025970824399
39 780 0.582555842638 0.0196738710544 0.0123062314687 0.0123062314687 0.0196738710544
40 800 0.515752509555 0.0148635898065 0.00900807111686 0.00900807111686 0.0148635898065
41 820 0.450300607185 0.0107410280378 0.00710076439042 0.00710076439042 0.0107410280378
42 840 0.356021005052 0.00893055327607 0.00564945288623 0.00564945288623 0.00893055327607
43 860 0.285758977878 0.00711865026799 0.00399275429475 0.00399275429475 0.00711865026799
44 880 0.227161896678 0.00549634617122 0.0028153276048 0.0028153276048 0.00549634617122
45 900 0.169648116625 0.00430936032026 0.00211307686108 0.00211307686108 0.00430936032026
46 920 0.128498720322 0.003136167068 0.00148109344322 0.00148109344322 0.003136167068
47 940 0.122988305289 0.00233067337176 0.00111804356971 0.00111804356971 0.00233067337176
48 960 0.100774982343 0.00195160171465 0.000955830807569 0.000955830807569 0.00195160171465
49 980 0.0841443583724 0.00141385234387 0.000773748403164 0.000773748403164 0.00141385234387
50 1000 0.0844567227557 0.00108168518764 0.000612739614231 0.000612739614231 0.00108168518764
51 1020 0.0771624788184 0.000854298934656 0.000492156741153 0.000492156741153 0.000854298934656
52 1040 0.0630149153321 0.000601191978533 0.000400391066452 0.000400391066452 0.000601191978533
53 1060 0.0562395678392 0.000466239872901 0.000302215644425 0.000302215644425 0.000466239872901
54 1080 0.045393122187 0.000318705245162 0.000244477972614 0.000244477972614 0.000318705245162
55 1100 0.0356090718308 0.000257125780095 0.000168213246239 0.000168213246239 0.000257125780095
56 1120 0.0322025839846 0.000186186910942 0.00012997916131 0.00012997916131 0.000186186910942
57 1140 0.0280175259525 0.0001322256835 0.000104486630213 0.000104486630213 0.0001322256835
58 1160 0.0331612627909 0.000110163531751 7.73620143141e-05 7.73620143141e-05 0.000110163531751
59 1180 0.0250776694205 0.000123830107033 5.39500732551e-05 5.39500732551e-05 0.000123830107033
60 1200 0.0220684132981 0.000100994681258 3.88277683245e-05 3.88277683245e-05 0.000100994681258
61 1220 0.0234015611112 8.28208324112e-05 2.67625845268e-05 2.67625845268e-05 8.28208324112e-05
62 1240 0.021591433305 6.02972175965e-05 2.48794231345e-05 2.48794231345e-05 6.02972175965e-05
63 1260 0.0182810779002 4.46013155591e-05 2.17603601881e-05 2.17603601881e-05 4.46013155591e-05
64 1280 0.0159010528434 3.57217284807e-05 1.61573300791e-05 1.61573300791e-05 3.57217284807e-05
